username,1_1,1_2,1_3,1_4,1_5,1_6,2_1,2_2,2_3,2_4,2_5,2_6,3_1,3_2,3_3,3_4,3_5,3_6,4_1,4_2,4_3,4_4,4_5,4_6,5_1,5_2,5_3,5_4,5_5,5_6,6_1,6_2,6_3,6_4,6_5,6_6,7_1,7_2,7_3,7_4,7_5,7_6,8_1,8_2,8_3,8_4,8_5,8_6,9_1,9_2,9_3,9_4,9_5,9_6,10_1,10_2,10_3,10_4,10_5,10_6,avg_score
1ccece483f66d68acf592f017c1b5ca6c682542a,4.0,3.8,0.2,0,4059.248,332.784,1.0,1.0,0.0,0,3289.0,1315.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,164.838
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,4.0,2.0,2.0,0,5000.0,113.636,3.25,3.167,0.083,0,5858.839,10000.0,4.9,2.4,2.5,0,4797.179,6636.364,4.0,3.067,0.933,0,3447.337,3401.759,3.5,1.5,2.0,0,0.0,0.0,3.3,2.5,0.8,0,5220.217,6571.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2672.316
1cfda392887d01754199fa5f5cecf6ea3c9b0fec,1.667,1.667,0.0,0,7777.778,2500.0,1.0,1.0,0.0,0,10000.0,7500.0,1.6,1.3,0.3,0,7783.325,9090.909,3.714,2.714,1.0,0,7258.242,8750.0,4.0,3.0,1.0,0,3609.508,3974.333,1.583,1.417,0.167,0,8750.0,10000.0,6.545,5.091,1.455,0,6099.241,10000.0,1.0,1.0,0.0,0,7500.0,2500.0,1.5,1.5,0.0,0,8375.0,10000.0,1.4,1.2,0.2,0,8826.375,8333.333,7264.858
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,2.667,2.333,0.333,0,6833.333,10000.0,3.5,2.433,1.067,0,6106.788,10000.0,1.235,1.176,0.059,0,9679.02,10000.0,3.375,2.958,0.417,0,6596.627,9240.0,2.429,1.667,0.762,0,6697.346,6753.222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4599.322
1d2f411ed3ef95a96dea54ce6a09c0d0b65b6a7f,1.375,1.375,0.0,0,9437.5,8888.889,3.5,2.714,0.786,0,6681.695,10000.0,5.0,5.0,0.0,0,6222.222,10000.0,1.333,1.333,0.0,0,9907.333,3000.0,4.333,4.167,0.167,0,6830.711,8910.167,4.4,3.9,0.5,0,7765.37,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5079.906
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,8.5,8.5,0.0,0,1805.556,10000.0,2.5,2.5,0.0,0,7500.0,8333.333,1.0,1.0,0.0,0,0.0,0.0,9.0,8.5,0.5,0,3571.429,10000.0,7.5,6.0,1.5,0,3000.0,10000.0,4.5,3.25,1.25,0,1041.667,5000.0,2.5,2.5,0.0,0,6458.333,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5333.333
1d9024c71085dc3822bac092baef8b238c3b497f,2.333,2.167,0.167,0,7613.583,5142.8,4.5,3.5,1.0,0,6601.82,10000.0,1.2,1.2,0.0,0,8200.0,5125.0,3.9,2.0,1.9,0,5933.333,10000.0,3.4,2.3,1.1,0,6307.143,9090.909,2.0,1.9,0.1,0,8627.343,10000.0,2.7,2.5,0.2,0,7890.0,10000.0,2.8,1.8,1.0,0,4478.56,10000.0,5.0,4.0,1.0,0,3499.8,5833.0,4.3,2.6,1.7,0,4749.14,10000.0,8519.171
1db86260a9c5f649ae36ccd97c36920df2d51d20,4.5,3.0,1.5,0,214.167,171.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.14
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,1.4,1.4,0.0,0,9250.0,10000.0,1.4,1.4,0.0,0,9000.0,10000.0,5.9,5.5,0.4,0,7671.327,10000.0,1.875,1.75,0.125,0,8962.5,10000.0,3.1,2.4,0.7,0,8660.606,10000.0,3.1,2.0,1.1,0,6227.778,9090.909,1.9,1.9,0.0,0,8035.15,10000.0,2.6,2.3,0.3,0,7764.9,10000.0,1.6,1.4,0.2,0,8427.733,10000.0,2.0,1.5,0.5,0,8792.83,10000.0,9909.091
1dccadbfae8f0adb300cb239e727b2481e2b149e,3.333,3.0,0.333,0,4184.056,2857.1,3.0,2.625,0.375,0,6567.392,6153.846,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,901.095
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,4.0,4.0,0.0,0,3142.429,129.864,2.0,2.0,0.0,0,8333.333,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,7.0,6.0,1.0,0,4591.429,1285.6,1.0,1.0,0.0,0,10000.0,10000.0,1.5,1.5,0.0,0,7500.0,10000.0,1.5,1.5,0.0,0,10000.0,10000.0,2.25,2.0,0.25,0,7708.333,10000.0,1.25,1.0,0.25,0,8750.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,7141.546
1e055a4ba4266c760d42cc958ce119d344f402f6,4.062,3.438,0.625,1,5689.552,9916.625,9.667,9.333,0.333,0,6353.209,4545.333,2.727,2.364,0.364,1,7973.003,10000.0,3.8,3.6,0.2,0,5401.011,10000.0,2.0,2.0,0.0,0,8097.9,9860.0,1.6,1.6,0.0,0,9023.767,10000.0,1.0,1.0,0.0,0,10000.0,769.231,5.857,5.286,0.571,0,6040.306,10000.0,2.333,2.333,0.0,0,9761.833,10000.0,0.0,0.0,0.0,0,0.0,0.0,7509.119
1e09b1a5541a443716e68239b181fc116425a9b2,1.556,1.556,0.0,0,8512.278,9962.889,2.286,1.905,0.381,0,7472.79,9809.524,1.0,1.0,0.0,0,10000.0,10000.0,1.846,1.692,0.154,0,8288.462,9285.714,1.444,1.222,0.222,0,8555.556,9777.778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4883.59
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,2.25,2.125,0.125,0,5594.031,4061.0,2.2,2.0,0.2,0,8358.617,10000.0,1.833,1.722,0.111,0,8828.704,10000.0,2.55,2.15,0.4,0,7938.824,10000.0,2.381,1.762,0.619,0,6881.368,8695.652,1.7,1.65,0.05,0,8986.243,9983.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5273.995
1e48d7fffb4fbe08eec6151ce5b2378258d13aeb,1.25,1.167,0.083,0,8625.0,9166.667,2.636,2.364,0.273,0,7325.758,10000.0,2.565,1.739,0.826,0,6673.184,7241.379,4.467,3.467,1.0,0,5556.303,9818.133,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3622.618
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,4.6,4.2,0.4,0,6154.655,10000.0,2.44,1.64,0.8,0,7190.0,9560.0,1.0,1.0,0.0,0,10000.0,113.636,2.538,1.462,1.077,0,6116.179,5160.0,2.636,2.0,0.636,0,6984.97,5908.471,3.6,1.2,2.4,0,6600.0,4166.667,1.333,1.333,0.0,0,8666.667,833.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3574.211
1e59ca9160cbe32a3bebef6df4339e30a16d0dfd,2.1,1.5,0.6,0,7540.0,10000.0,3.5,3.5,0.0,0,6666.667,195.455,1.9,1.6,0.3,0,8131.667,10000.0,2.0,2.0,0.0,0,8000.0,9600.0,2.154,1.615,0.538,0,6000.0,3928.571,2.2,2.0,0.2,0,7360.767,10000.0,2.25,2.0,0.25,0,6474.208,6166.6,2.95,2.35,0.6,0,6112.783,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5989.063
1e6562ac23e7980dcf32fa8963837c68dafc906f,2.4,2.3,0.1,0,8429.15,9723.0,1.0,1.0,0.0,0,10000.0,1000.0,1.5,1.2,0.3,0,8500.0,9090.909,1.889,1.889,0.0,0,8377.778,9000.0,6.0,6.0,0.0,0,8240.0,2000.0,3.0,2.3,0.7,0,7988.844,9900.0,1.0,1.0,0.0,0,1052.0,210.4,2.333,2.0,0.333,0,5611.0,2183.3,2.25,2.25,0.0,0,6437.5,8000.0,1.0,1.0,0.0,0,10000.0,1000.0,5210.761
1e87dd3db07a664f4eb34b7e0a3ac578ca8846f9,4.9,3.9,1.0,0,6438.564,10000.0,3.75,3.25,0.5,0,5809.524,10000.0,4.7,2.5,2.2,0,5874.242,10000.0,3.9,2.9,1.0,0,5691.667,9090.909,1.0,1.0,0.0,0,10000.0,10000.0,3.5,1.5,2.0,0,3166.667,1600.0,2.9,1.1,1.8,0,5700.0,10000.0,1.1,1.0,0.1,0,9500.0,10000.0,2.0,1.9,0.1,0,7758.333,10000.0,1.3,1.2,0.1,0,8500.0,10000.0,9069.091
1f15254ccdc062083c8f4e02523e18c2384dc6e1,6.5,6.5,0.0,0,5337.341,4000.0,3.76,3.4,0.36,0,7501.872,9880.0,3.72,3.52,0.2,0,7951.964,10000.0,2.471,2.059,0.412,0,8187.765,10000.0,2.5,2.0,0.5,0,7375.992,10000.0,3.971,3.794,0.176,0,6993.178,9087.278,1.0,0.5,0.5,0,2000.0,333.333,1.667,1.667,0.0,0,7777.778,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6330.061
1f641156e4298943167e0e1ad7a63696ff3bc17d,5.143,3.643,1.5,0,5369.975,8750.0,5.0,5.0,0.0,0,2809.778,1666.667,2.4,2.2,0.2,0,8025.0,8181.818,1.4,1.4,0.0,0,9002.733,9860.0,2.5,2.5,0.0,0,5344.625,3240.0,3.615,3.154,0.462,0,8320.89,10000.0,4.667,2.667,2.0,0,5990.167,3702.429,1.333,1.333,0.0,0,8333.333,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5540.091
1f7be2d565e2629c4ffe64c30c41252de69300c5,2.556,2.0,0.556,0,7001.852,10000.0,3.429,2.0,1.429,0,5978.741,10000.0,3.0,2.667,0.333,0,7428.571,10000.0,1.3,1.2,0.1,0,9250.0,10000.0,3.8,2.2,1.6,0,5208.7,5641.0,4.8,4.4,0.4,0,7950.597,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5564.1
1f88d783ff0c3a19a1d34b4e45d71b4f9b14b976,1.818,1.667,0.152,0,9067.821,8918.919,4.077,3.385,0.692,0,5743.259,9285.714,2.767,2.1,0.667,0,7037.115,10000.0,2.556,2.167,0.389,0,7260.046,10000.0,1.667,1.667,0.0,0,7777.778,10000.0,1.55,1.55,0.0,0,9018.55,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5820.463
1fde2156c0969b0aebe55ebab7ad14f529a492cf,6.0,5.552,0.448,0,7568.946,7837.838,2.385,1.615,0.769,0,8300.095,9285.714,5.533,4.733,0.8,0,7159.726,10000.0,2.611,2.444,0.167,0,8333.739,9944.444,3.0,3.0,0.0,0,3333.333,3333.333,2.05,1.95,0.1,0,8695.213,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5040.133
1fec28e4753dac81fb5354793029a3a2f81c7b7a,7.75,3.833,3.917,0,5219.462,10000.0,4.824,2.412,2.412,0,5055.26,5611.1,5.118,3.882,1.235,0,4974.856,10000.0,3.0,2.5,0.5,0,3666.667,800.0,3.176,2.529,0.647,0,6534.241,6296.296,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3270.74
1ff3bf1f9353578bd902ce0b3879369b46c72640,1.0,1.0,0.0,0,10000.0,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1000.0
2003e05bf78d3b5b7f672aa1d02ae3aa0537706b,1.3,1.3,0.0,0,8833.333,10000.0,3.1,2.7,0.4,0,7503.279,10000.0,2.375,2.375,0.0,0,7863.095,10000.0,4.6,3.8,0.8,0,5516.429,10000.0,1.4,1.4,0.0,0,9400.0,10000.0,1.3,1.3,0.0,0,9620.317,10000.0,2.0,1.0,1.0,0,5000.0,10000.0,2.5,1.9,0.6,0,6789.967,10000.0,2.6,2.0,0.6,0,7314.54,10000.0,3.2,2.5,0.7,0,7944.4,10000.0,10000.0
201b7f1b1071911915956b1d54f5b7e69a7d7cb3,1.5,1.5,0.0,0,6000.0,1200.0,3.25,3.25,0.0,0,7416.667,5000.0,3.556,1.667,1.889,0,4953.323,6781.8,4.9,3.7,1.2,0,5519.822,10000.0,6.0,3.667,2.333,0,4770.483,9000.0,1.714,1.571,0.143,0,7444.4,6000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3798.18
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,2.0,2.0,0.0,0,5858.0,5147.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,514.78
20efb5f5c748870210f094db59aa50c4360d32cc,5.5,3.2,2.3,0,5942.308,10000.0,4.4,3.1,1.3,0,7276.111,7142.857,3.6,2.7,0.9,0,5790.476,9800.0,1.7,1.7,0.0,0,8240.0,10000.0,6.75,4.0,2.75,0,3510.302,10000.0,1.9,1.9,0.0,0,9324.817,10000.0,2.5,1.3,1.2,0,9234.362,10000.0,2.4,2.3,0.1,0,8623.7,10000.0,3.1,2.1,1.0,0,5833.333,10000.0,3.8,1.9,1.9,0,6032.576,10000.0,9694.286
213a1a52e92bd478f671a4e614a7ee5b82ea4b91,3.667,3.333,0.333,0,7077.111,6000.0,5.75,4.5,1.25,0,4076.885,2846.1,1.0,1.0,0.0,0,3333.333,3333.333,2.625,1.875,0.75,0,6854.167,10000.0,5.286,1.786,3.5,0,4822.874,9928.571,2.8,2.6,0.2,0,7452.533,8333.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4044.134
213a48a8028d2dd6ed42c47be4588ac5a909076b,2.2,1.9,0.3,0,8545.483,10000.0,1.625,1.5,0.125,0,8270.833,10000.0,2.222,1.667,0.556,0,7000.0,9000.0,1.7,1.5,0.2,0,9000.0,9090.909,1.6,1.6,0.0,0,8385.7,10000.0,1.6,1.6,0.0,0,9266.667,10000.0,2.3,2.0,0.3,0,7855.556,10000.0,1.429,1.143,0.286,0,7142.857,6000.0,3.3,3.2,0.1,0,8106.259,10000.0,6.4,6.0,0.4,0,4573.864,6163.6,9025.451
21661552706810e470f97f098927a2b89d9b9eaa,2.9,2.4,0.5,0,7488.62,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,1.1,1.0,0.1,0,9500.0,10000.0,2.9,1.8,1.1,0,6294.286,10000.0,2.1,1.8,0.3,0,7777.733,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,3.3,2.1,1.2,0,6290.438,10000.0,1.3,1.1,0.2,0,8500.0,10000.0,3.8,2.9,0.9,0,5558.686,10000.0,10000.0
216a3ccb8504db72c0b5ef227b00d61d2e2ec7be,4.556,4.0,0.556,0,6150.359,8181.818,2.0,2.0,0.0,0,7000.0,79.545,3.0,2.455,0.545,0,2762.955,1420.308,3.214,2.071,1.143,0,5798.221,8171.4,1.909,1.636,0.273,0,7051.948,8909.091,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2676.216
2170453bef40f448016841b0ca5ad2e07143bf5a,2.1,2.1,0.0,0,9110.0,10000.0,6.25,4.25,2.0,0,2525.0,2357.143,1.6,1.5,0.1,0,8666.667,10000.0,3.125,3.0,0.125,0,6765.625,10000.0,5.1,3.4,1.7,0,5384.868,10000.0,1.0,1.0,0.0,0,1052.0,210.4,7.0,7.0,0.0,0,5936.115,869.5,3.0,2.5,0.5,0,6476.146,8000.0,2.2,2.1,0.1,0,9005.467,9888.8,2.0,2.0,0.0,0,8043.5,9000.0,7032.584
218191f4a8648e65ada28c23f52f578dec21cd98,1.25,1.0,0.25,0,8750.0,10000.0,3.0,1.667,1.333,0,7100.0,6250.0,1.0,1.0,0.0,0,10000.0,10000.0,1.083,1.0,0.083,0,9583.333,10000.0,3.0,2.545,0.455,0,7892.039,10000.0,1.75,1.75,0.0,0,7083.333,10000.0,1.556,1.333,0.222,0,8806.5,7500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6375.0
21a401ad12c3345ca4c3210d5d3c69db10526b98,3.2,3.1,0.1,0,7501.773,10000.0,2.375,2.25,0.125,0,7337.5,10000.0,6.3,4.4,1.9,0,4754.113,10000.0,4.7,4.7,0.0,0,8207.143,10000.0,2.5,2.5,0.0,0,7784.333,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,5.4,4.4,1.0,0,6114.655,10000.0,2.0,2.0,0.0,0,8453.333,10000.0,3.1,2.5,0.6,0,8338.889,10000.0,2.7,2.5,0.2,0,8041.617,10000.0,10000.0
21ab308abfa9829fcac76f8286d624afae8848aa,2.75,1.875,0.875,0,5737.5,10000.0,3.125,3.125,0.0,0,7642.517,10000.0,2.0,2.0,0.0,0,8250.0,113.636,2.7,2.5,0.2,0,8613.671,10000.0,5.0,4.0,1.0,0,3125.0,2500.0,1.0,1.0,0.0,0,10000.0,10000.0,1.0,1.0,0.0,0,10000.0,3333.333,4.75,3.5,1.25,0,6252.976,9875.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5582.197
2290b12e40983b7635bc452c3b6e00c80549220a,3.5,3.0,0.5,0,8294.654,10000.0,6.625,4.375,2.25,0,6201.875,9125.0,2.5,2.1,0.4,0,7750.0,10000.0,3.1,2.2,0.9,0,7066.667,9090.909,1.9,1.9,0.0,0,8833.283,10000.0,4.1,3.0,1.1,0,6940.909,10000.0,5.0,5.0,0.0,0,4727.0,3333.333,5.556,3.889,1.667,0,4947.327,8500.0,4.3,2.5,1.8,0,4573.069,10000.0,3.5,2.8,0.7,0,7171.067,10000.0,9004.924
2290d198e0649ef4dcfb6cd22d36d87969fb7bfb,2.2,2.0,0.2,0,8520.333,9090.909,1.652,1.522,0.13,0,8252.378,8461.538,1.75,1.75,0.0,0,1961.583,2902.6,3.467,2.6,0.867,0,8016.222,10000.0,2.091,1.636,0.455,0,7012.121,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4045.505
22deb5e56e580b0b0353f10e076cad95a3b8e631,2.5,2.5,0.0,0,9387.179,10000.0,3.5,3.5,0.0,0,9569.455,10000.0,1.0,1.0,0.0,0,10000.0,10000.0,1.75,1.75,0.0,0,8802.083,9875.0,1.7,1.6,0.1,0,9113.05,10000.0,2.9,2.9,0.0,0,8076.071,9400.0,2.4,1.9,0.5,0,7044.444,10000.0,5.636,5.636,0.0,0,6207.825,7357.143,4.3,3.5,0.8,0,7826.167,10000.0,1.4,1.4,0.0,0,9644.4,10000.0,9663.214
22e1f50c4e471c3ba307802b396b7d0a16706005,12.0,8.5,3.5,0,1185.708,989.0,3.25,2.8,0.45,0,7467.307,10000.0,1.722,1.389,0.333,0,7953.704,10000.0,1.5,1.25,0.25,0,9155.556,10000.0,2.545,1.636,0.909,0,5217.591,3913.043,2.3,2.1,0.2,0,7642.801,9944.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4484.644
232cce96362898f08e9150ba244adaf2d6583ab2,2.9,2.6,0.3,0,6730.0,10000.0,2.8,1.9,0.9,0,7045.833,7142.857,2.667,2.333,0.333,0,8479.798,9000.0,1.5,1.5,0.0,0,8437.5,10000.0,1.6,1.5,0.1,0,8613.925,10000.0,1.111,1.0,0.111,0,9444.444,9000.0,2.9,2.9,0.0,0,7550.538,10000.0,1.9,1.2,0.7,0,6166.667,10000.0,2.5,1.4,1.1,0,8125.0,9900.0,3.0,2.0,1.0,0,7326.667,10000.0,9504.286
2383a9a33025aa8759fee9a890f6420df0fc8b47,3.667,2.333,1.333,0,1809.524,113.636,4.667,4.667,0.0,0,6432.05,4631.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,474.504
2396ff874216d36060ef615c0531d71684b30b4f,3.182,3.091,0.091,0,7836.513,10000.0,4.68,4.24,0.44,0,7260.619,9615.385,5.0,4.0,1.0,0,0.0,0.0,3.0,2.6,0.4,0,7859.622,10000.0,1.273,1.091,0.182,0,8636.364,10000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3961.538
23d64bbdd55f11cb1d617be60d7b5901c5fda2e6,4.2,3.3,0.9,0,4149.99,9000.0,3.75,3.625,0.125,0,7062.5,10000.0,2.9,2.2,0.7,0,8242.5,10000.0,4.5,2.4,2.1,0,3808.333,9090.909,1.8,1.8,0.0,0,8036.05,10000.0,2.0,1.9,0.1,0,7233.333,10000.0,2.3,1.7,0.6,0,7823.333,10000.0,2.5,1.625,0.875,0,6842.208,8000.0,1.7,1.3,0.4,0,7833.333,10000.0,2.2,1.3,0.9,0,6758.333,10000.0,9609.091
23e8b9776a349c810234bb174f7326d14c89bce5,1.5,1.5,0.0,0,8656.25,8000.0,4.0,4.0,0.0,0,7031.25,1875.0,4.0,1.0,3.0,0,2500.0,833.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1070.833
242788be909743713c5ade123c9f0b13cc4b2db6,1.5,1.5,0.0,0,3802.25,4041.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,404.18
2427d12cf7a43c66b921bdd9de261fb9b452b2b9,2.5,0.5,2.0,0,476.0,173.091,3.875,1.75,2.125,0,4543.646,5000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,517.309
247df99ea72a42d6c12d6bd7b58ca0b2e163182e,2.8,1.3,1.5,0,5731.667,10000.0,2.4,1.5,0.9,0,6790.476,7142.857,2.3,1.5,0.8,0,6083.333,10000.0,5.125,4.5,0.625,0,5530.983,10000.0,3.5,3.1,0.4,0,7093.262,10000.0,1.6,1.5,0.1,0,9148.933,10000.0,2.1,1.1,1.0,0,8177.778,10000.0,1.833,1.0,0.833,0,7833.333,6000.0,3.6,2.4,1.2,0,5026.19,10000.0,1.5,1.3,0.2,0,7850.0,10000.0,9314.286
248ff20c10b7d18c30fc84ce214936f5bb440e6e,1.125,1.125,0.0,0,9812.5,10000.0,2.231,2.0,0.231,0,8393.128,6491.211,1.615,1.308,0.308,0,8884.615,9285.714,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2577.692
